Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Year,Customer_Month,Customer_Day,Days_As_Customer,Marital_Status_Clean,Education_Level,Total_Spending,Avg_Spending_Per_Category,Spending_Per_Capita,Total_Purchases,Online_Purchase_Ratio,Deal_Purchase_Ratio,Spending_Per_Purchase,Total_Campaigns_Accepted,Campaign_Success_Rate,Has_Accepted_Any_Campaign,Is_Loyal_Responder,CLV_Score,Income_Per_Capita,Spending_to_Income_Ratio,Engagement_Score,Cluster,Cluster_Name
1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,56,2013,2,8,4847,Partnered,3,84,14.0,42.0,9,0.2,0.3,8.4,0,0.0,0,0,13.263157894736842,9828.0,0.42732868698173676,0.6631578947368421,3,Budget Conscious
1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,78,2013,8,20,4654,Married,5,183,30.5,91.5,10,0.36363636363636365,0.09090909090909091,16.636363636363637,0,0.0,0,0,23.164556962025316,22789.5,0.4014918824045634,5.454545454545454,0,Middle Class Shoppers
1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,68,2014,6,21,4349,Single,2,1383,230.5,1383.0,19,0.3,0.05,69.15,0,0.0,0,0,380.82608695652175,85485.0,1.6178087640081416,0.5135135135135135,2,Ultra Premium
1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,82,2014,4,7,4424,Married,3,999,166.5,999.0,16,0.4117647058823529,0.11764705882352941,58.76470588235294,1,0.2,1,0,192.57831325301206,55956.0,1.7852994263452295,2.782608695652174,1,Premium Spenders
1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,63,2013,1,22,4864,Single,4,825,137.5,412.5,24,0.2,0.12,33.0,0,0.0,0,0,309.375,32095.5,1.2852068793619142,2.3225806451612905,1,Premium Spenders
1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,54,2012,8,26,5013,Single,3,246,41.0,123.0,14,0.3333333333333333,0.26666666666666666,16.4,1,0.2,1,0,62.61818181818182,19404.0,0.6338735860238605,5.090909090909091,3,Budget Conscious
1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,60,2013,3,19,4808,Married,4,610,101.66666666666667,203.33333333333334,25,0.34615384615384615,0.3076923076923077,23.46153846153846,0,0.0,0,0,250.0,19061.0,1.0667319529938444,3.8461538461538463,0,Middle Class Shoppers
1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,58,2012,11,21,4926,Divorced,4,76,12.666666666666666,38.0,9,0.2,0.3,7.6,0,0.0,0,0,11.59322033898305,11874.0,0.3200134742515474,0.7346938775510204,3,Budget Conscious
1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,55,2013,2,26,4829,Married,3,1286,214.33333333333334,643.0,22,0.13043478260869565,0.17391304347826086,55.91304347826087,1,0.2,1,0,505.2142857142857,33151.5,1.9395511583011584,3.087719298245614,1,Premium Spenders
1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,51,2013,12,16,4536,Married,4,30,5.0,15.0,4,0.2,0.2,6.0,1,0.2,1,0,2.3076923076923075,18684.0,0.08028044635928176,4.8,3,Budget Conscious
1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,62,2013,1,1,4885,Married,3,99,16.5,24.75,8,0.3333333333333333,0.2222222222222222,11.0,0,0.0,0,0,12.571428571428571,10200.0,0.24264111173745742,0.717948717948718,3,Budget Conscious
1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,48,2012,9,21,4987,Divorced,3,1192,198.66666666666666,1192.0,22,0.2608695652173913,0.0,51.82608695652174,1,0.2,1,0,535.1836734693877,71847.0,1.65905801135731,0.6875,1,Premium Spenders
1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,51,2013,11,29,4553,Married,3,362,60.333333333333336,181.0,18,0.2631578947368421,0.2631578947368421,19.05263157894737,0,0.0,0,0,125.3076923076923,23074.5,0.7843986998916577,2.4324324324324325,0,Middle Class Shoppers
1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,43,2012,8,9,5030,Partnered,3,2130,355.0,2130.0,19,0.2,0.05,106.5,1,0.2,1,0,919.7727272727273,78687.0,2.7068930459536396,2.7142857142857144,2,Ultra Premium
1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,55,2012,8,18,5021,Divorced,2,1229,204.83333333333334,1229.0,28,0.3103448275862069,0.06896551724137931,42.37931034482759,2,0.4,1,1,614.5,49118.0,2.502086768867444,2.1538461538461537,1,Premium Spenders
1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,69,2012,9,20,4988,Married,5,38,6.333333333333333,12.666666666666666,6,0.14285714285714285,0.2857142857142857,5.428571428571429,0,0.0,0,0,3.257142857142857,12544.333333333334,0.10097252484455546,1.08,3,Budget Conscious
1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,75,2013,7,21,4684,Partnered,4,485,80.83333333333333,485.0,17,0.3888888888888889,0.1111111111111111,26.944444444444443,0,0.0,0,0,108.48684210526316,39767.0,1.2195735264534298,7.157894736842105,0,Middle Class Shoppers
1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,75,2012,11,5,4942,Married,1,434,72.33333333333333,434.0,13,0.2857142857142857,0.14285714285714285,31.0,0,0.0,0,0,74.23684210526316,26997.0,1.607526483443218,1.011111111111111,3,Budget Conscious
1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,56,2013,3,14,4813,Divorced,3,44,7.333333333333333,22.0,5,0.16666666666666666,0.16666666666666666,7.333333333333333,0,0.0,0,0,3.8596491228070176,16993.0,0.12946126460117105,0.7954545454545454,3,Budget Conscious
1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,54,2012,11,23,4924,Married,5,496,82.66666666666667,248.0,18,0.47368421052631576,0.10526315789473684,26.105263157894736,1,0.2,1,0,162.3272727272727,28545.5,0.8687732081552583,1.5180722891566265,0,Middle Class Shoppers
1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,57,2013,6,8,4727,Married,2,78,13.0,26.0,7,0.125,0.25,9.75,0,0.0,0,0,9.413793103448276,15610.333333333334,0.1665527844209088,0.32941176470588235,0,Middle Class Shoppers
1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,54,2013,2,10,4845,Married,4,2346,391.0,2346.0,23,0.20833333333333334,0.041666666666666664,97.75,3,0.6,1,1,981.0545454545454,83151.0,2.8213392341735615,0.5679012345679012,2,Ultra Premium
1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,55,2012,12,30,4887,Married,3,794,132.33333333333334,794.0,21,0.3181818181818182,0.09090909090909091,36.09090909090909,0,0.0,0,0,297.75,52531.0,1.51145968171781,1.826086956521739,1,Premium Spenders
1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,70,2013,9,5,4638,Married,3,17,2.8333333333333335,17.0,4,0.2,0.2,3.4,0,0.0,0,0,0.9577464788732394,15759.0,0.10786802030456853,2.1538461538461537,3,Budget Conscious
1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,53,2014,3,18,4444,Married,2,76,12.666666666666666,38.0,8,0.2222222222222222,0.2222222222222222,8.444444444444445,0,0.0,0,0,11.25925925925926,21525.0,0.1765348075538315,3.6363636363636362,3,Budget Conscious
1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,49,2013,12,7,4545,Single,5,15,2.5,5.0,4,0.2,0.2,3.0,0,0.0,0,0,1.2,14332.333333333334,0.034885343504349034,0.30434782608695654,3,Budget Conscious
1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,2014,4,12,4419,Single,5,62,10.333333333333334,20.666666666666668,7,0.125,0.25,7.75,0,0.0,0,0,6.78125,16306.0,0.1267401214252131,1.2727272727272727,0,Middle Class Shoppers
1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,72,2014,3,29,4433,Partnered,4,198,33.0,99.0,10,0.18181818181818182,0.18181818181818182,18.0,0,0.0,0,0,27.123287671232877,30016.5,0.3298131059066529,0.6896551724137931,0,Middle Class Shoppers
1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,48,2013,10,25,4588,Partnered,5,49,8.166666666666666,24.5,5,0.3333333333333333,0.16666666666666666,8.166666666666666,0,0.0,0,0,5.0,17021.5,0.14393138291622606,0.45918367346938777,3,Budget Conscious
1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,60,2013,6,24,4711,Partnered,3,802,133.66666666666666,401.0,25,0.2692307692307692,0.19230769230769232,30.846153846153847,1,0.2,1,0,328.6885245901639,28905.5,1.3872552411264096,2.5,0,Middle Class Shoppers
1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,80,2014,2,19,4471,Married,3,1736,289.3333333333333,1736.0,15,0.25,0.0625,108.5,1,0.2,1,0,321.48148148148147,78569.0,2.209494718085783,1.0,2,Ultra Premium
1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,48,2012,12,27,4890,Single,3,57,9.5,19.0,10,0.18181818181818182,0.36363636363636365,5.181818181818182,0,0.0,0,0,11.63265306122449,2500.0,0.7598986801759766,10.0,3,Budget Conscious
1971,Master,Together,94545.1,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,55,2013,6,4,4731,Partnered,4,59,9.833333333333334,29.5,2,0.3333333333333333,0.0,19.666666666666668,0,0.0,0,0,2.107142857142857,47272.55,0.062403420130497184,0.05263157894736842,0,Middle Class Shoppers
1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,41,2014,2,18,4472,Married,2,37,6.166666666666667,37.0,6,0.2857142857142857,0.14285714285714285,5.285714285714286,0,0.0,0,0,5.285714285714286,23148.0,0.15983411810445375,0.5,3,Budget Conscious
1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,56,2013,2,25,4830,Divorced,3,310,51.666666666666664,103.33333333333333,16,0.29411764705882354,0.29411764705882354,18.235294117647058,0,0.0,0,0,87.01754385964912,14755.666666666666,0.700280112044818,2.938775510204082,0,Middle Class Shoppers
1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,47,2012,11,1,4946,Married,3,1305,217.5,1305.0,19,0.25,0.05,65.25,1,0.2,1,0,516.5625,71626.0,1.8219386544180267,0.6,2,Ultra Premium
1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,60,2013,6,28,4707,Partnered,3,832,138.66666666666666,416.0,26,0.37037037037037035,0.18518518518518517,30.814814814814813,0,0.0,0,0,354.62295081967216,30447.0,1.3662862303965844,2.935483870967742,1,Premium Spenders
1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,50,2013,4,3,4793,Partnered,3,401,66.83333333333333,133.66666666666666,19,0.35,0.3,20.05,0,0.0,0,0,149.3921568627451,16733.333333333332,0.7987888687476346,2.140845070422535,0,Middle Class Shoppers
1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,61,2014,5,23,4378,Married,5,1501,250.16666666666666,1501.0,23,0.20833333333333334,0.041666666666666664,62.541666666666664,2,0.4,1,1,556.8225806451613,81051.0,1.851897547253615,1.0454545454545454,2,Ultra Premium
1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,44,2014,1,14,4507,Married,3,1189,198.16666666666666,1189.0,28,0.3448275862068966,0.034482758620689655,41.0,4,0.8,1,1,739.8222222222222,65169.0,1.824459106951051,7.0,1,Premium Spenders
1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,54,2013,7,22,4683,Partnered,3,1194,199.0,597.0,32,0.3333333333333333,0.21212121212121213,36.18181818181818,0,0.0,0,0,694.6909090909091,29934.0,1.9943543403096762,5.052631578947368,1,Premium Spenders
1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,66,2014,1,31,4490,Married,5,656,109.33333333333333,328.0,21,0.22727272727272727,0.09090909090909091,29.818181818181817,0,0.0,0,0,205.61194029850745,32847.5,0.9985387238188018,1.6470588235294117,0,Middle Class Shoppers
1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,70,2012,11,23,4924,Single,4,1540,256.6666666666667,1540.0,23,0.2916666666666667,0.041666666666666664,64.16666666666667,0,0.0,0,0,498.8732394366197,64857.0,2.3744179592340187,1.1645569620253164,2,Ultra Premium
1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,61,2013,8,26,4648,Partnered,4,311,51.833333333333336,155.5,15,0.375,0.1875,19.4375,0,0.0,0,0,75.24193548387096,22571.5,0.6889066099592415,1.4,0,Middle Class Shoppers
1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,71,2013,11,6,4576,Partnered,2,820,136.66666666666666,410.0,26,0.14814814814814814,0.18518518518518517,30.37037037037037,0,0.0,0,0,296.1111111111111,37402.5,1.096168756516857,3.466666666666667,1,Premium Spenders
1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,37,2014,1,11,4510,Married,2,274,45.666666666666664,137.0,14,0.2,0.2,18.266666666666666,0,0.0,0,0,100.94736842105263,29530.0,0.4639271261915647,0.717948717948718,0,Middle Class Shoppers
1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,64,2013,4,20,4776,Single,5,57,9.5,19.0,9,0.3,0.3,5.7,0,0.0,0,0,7.892307692307693,9079.333333333334,0.20925878336209114,2.025,3,Budget Conscious
1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,61,2013,10,1,4612,Partnered,3,448,74.66666666666667,224.0,17,0.16666666666666666,0.2222222222222222,24.88888888888889,0,0.0,0,0,122.83870967741936,23504.5,0.9529887258030205,0.7555555555555555,0,Middle Class Shoppers
1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,53,2014,6,10,4360,Married,2,44,7.333333333333333,14.666666666666666,5,0.16666666666666666,0.16666666666666666,7.333333333333333,0,0.0,0,0,4.074074074074074,15364.666666666666,0.0954550385074303,0.5555555555555556,0,Middle Class Shoppers
1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,42,2014,2,1,4489,Partnered,3,61,10.166666666666666,30.5,5,0.16666666666666666,0.16666666666666666,10.166666666666666,0,0.0,0,0,7.093023255813954,18617.5,0.16381995917928888,0.2898550724637681,3,Budget Conscious
1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,66,2013,4,22,4774,Married,4,1643,273.8333333333333,1643.0,27,0.17857142857142858,0.03571428571428571,58.67857142857143,0,0.0,0,0,662.1044776119403,81843.0,2.0074776403890326,5.785714285714286,2,Ultra Premium
1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,68,2013,6,6,4729,Partnered,4,397,66.16666666666667,198.5,15,0.375,0.1875,24.8125,0,0.0,0,0,86.30434782608695,23346.0,0.8502345105262031,2.3684210526315788,0,Middle Class Shoppers
1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,58,2014,1,7,4514,Partnered,3,1121,186.83333333333334,560.5,26,0.18518518518518517,0.07407407407407407,41.51851851851852,1,0.2,1,0,494.0,38691.0,1.4486385898711602,0.7027027027027027,1,Premium Spenders
1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,49,2012,9,3,5005,Single,3,473,78.83333333333333,157.66666666666666,16,0.4117647058823529,0.23529411764705882,27.823529411764707,1,0.2,1,0,151.36,12591.333333333334,1.2521508934480476,4.9655172413793105,0,Middle Class Shoppers
1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,52,2014,3,29,4433,Married,1,50,8.333333333333334,25.0,8,0.3333333333333333,0.2222222222222222,5.555555555555555,0,0.0,0,0,7.547169811320755,9196.5,0.27182776992497554,21.333333333333332,3,Budget Conscious
1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,64,2013,2,14,4841,Married,4,1678,279.6666666666667,839.0,28,0.20689655172413793,0.20689655172413793,57.86206896551724,0,0.0,0,0,722.8307692307692,36414.0,2.304027241895399,10.88888888888889,1,Premium Spenders
1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,44,2014,4,18,4413,Married,3,58,9.666666666666666,58.0,7,0.375,0.125,7.25,0,0.0,0,0,9.022222222222222,24711.0,0.23470378763353839,0.5632183908045977,3,Budget Conscious
1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,51,2013,9,25,4618,Married,5,170,28.333333333333332,85.0,9,0.3,0.1,17.0,0,0.0,0,0,29.423076923076923,22751.5,0.37359353023909986,0.8181818181818182,0,Middle Class Shoppers
1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,44,2013,12,12,4540,Single,4,373,62.166666666666664,373.0,2,0.3333333333333333,0.0,124.33333333333333,0,0.0,0,0,16.57777777777778,6560.0,5.685108977290048,11.333333333333334,3,Budget Conscious
1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,81,2013,11,17,4565,Partnered,5,1196,199.33333333333334,1196.0,17,0.4444444444444444,0.05555555555555555,66.44444444444444,1,0.2,1,0,247.9512195121951,71604.0,1.6702744221772223,17.0,1,Premium Spenders
1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,47,2014,3,7,4455,Married,3,101,16.833333333333332,50.5,8,0.2222222222222222,0.2222222222222222,11.222222222222221,0,0.0,0,0,16.833333333333332,13622.0,0.37071022205909343,0.6588235294117647,3,Budget Conscious
1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,57,2012,12,12,4905,Married,3,316,52.666666666666664,105.33333333333333,17,0.3333333333333333,0.2777777777777778,17.555555555555557,0,0.0,0,0,92.62068965517241,16250.666666666666,0.6481652411133674,17.0,0,Middle Class Shoppers
1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,64,2013,9,18,4625,Married,3,1400,233.33333333333334,700.0,21,0.3181818181818182,0.13636363636363635,63.63636363636363,2,0.4,1,1,452.3076923076923,35717.0,1.9598236158745712,16.8,1,Premium Spenders
1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,78,2013,7,29,4676,Single,3,1424,237.33333333333334,1424.0,27,0.14285714285714285,0.03571428571428571,50.857142857142854,0,0.0,0,0,486.6835443037975,90842.0,1.567539601290138,0.46551724137931033,2,Ultra Premium
1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,48,2012,8,18,5021,Married,4,844,140.66666666666666,422.0,20,0.2857142857142857,0.047619047619047616,40.19047619047619,3,0.6,1,1,344.48979591836735,44048.5,0.9580240187064406,7.2,1,Premium Spenders
1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,51,2013,9,17,4626,Married,3,311,51.833333333333336,155.5,13,0.35714285714285715,0.14285714285714285,22.214285714285715,0,0.0,0,0,77.75,25974.0,0.5986640743806426,1.25,0,Middle Class Shoppers
1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,2013,5,8,4758,Partnered,3,1149,191.5,1149.0,17,0.1111111111111111,0.05555555555555555,63.833333333333336,0,0.0,0,0,434.06666666666666,71853.0,1.5990759039162745,0.5666666666666667,1,Premium Spenders
1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,43,2014,4,20,4411,Married,4,129,21.5,129.0,8,0.3333333333333333,0.1111111111111111,14.333333333333334,0,0.0,0,0,23.454545454545453,35876.0,0.35956183627393595,3.4285714285714284,3,Budget Conscious
1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,74,2013,10,16,4597,Widowed,3,32,5.333333333333333,16.0,5,0.16666666666666666,0.16666666666666666,5.333333333333333,0,0.0,0,0,2.1333333333333333,20024.5,0.07990012484394507,1.25,3,Budget Conscious
1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,44,2012,8,8,5031,Single,3,299,49.833333333333336,149.5,14,0.4666666666666667,0.2,19.933333333333334,0,0.0,0,0,93.02222222222223,19830.0,0.7538892110637654,3.4054054054054053,3,Budget Conscious
1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,64,2014,5,29,4372,Partnered,3,320,53.333333333333336,160.0,13,0.35714285714285715,0.07142857142857142,22.857142857142858,1,0.2,1,0,64.0,25063.5,0.6383657835939993,0.8764044943820225,0,Middle Class Shoppers
1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,49,2012,11,21,4926,Married,4,441,73.5,220.5,16,0.29411764705882354,0.17647058823529413,25.941176470588236,0,0.0,0,0,141.12,21631.5,1.019323224852071,26.666666666666668,0,Middle Class Shoppers
1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,77,2012,10,1,4977,Married,4,1178,196.33333333333334,392.6666666666667,28,0.10344827586206896,0.3793103448275862,40.62068965517241,1,0.2,1,0,422.87179487179486,20948.333333333332,1.8744231932024311,56.0,1,Premium Spenders
1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,36,2013,2,16,4839,Married,3,85,14.166666666666666,85.0,6,0.14285714285714285,0.14285714285714285,12.142857142857142,0,0.0,0,0,13.783783783783784,18929.0,0.44902271526677234,2.25,3,Budget Conscious
1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,44,2013,3,20,4807,Single,1,24,4.0,12.0,4,0.2,0.2,4.8,0,0.0,0,0,2.1333333333333333,12183.5,0.0984898227183191,0.6101694915254238,3,Budget Conscious
1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,67,2013,2,10,4845,Married,2,30,5.0,15.0,5,0.16666666666666666,0.16666666666666666,5.0,0,0.0,0,0,2.2058823529411766,13443.5,0.11157393632847366,1.0714285714285714,3,Budget Conscious
1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,50,2013,8,31,4643,Partnered,3,800,133.33333333333334,400.0,24,0.4,0.12,32.0,1,0.2,1,0,376.47058823529414,31030.5,1.2890335470980632,11.076923076923077,1,Premium Spenders
1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,70,2013,3,30,4797,Partnered,5,1483,247.16666666666666,1483.0,23,0.16666666666666666,0.041666666666666664,61.791666666666664,0,0.0,0,0,480.40845070422534,76542.0,1.9374730543616006,0.5,2,Ultra Premium
1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,33,2013,10,21,4592,Single,3,1258,209.66666666666666,1258.0,17,0.3333333333333333,0.05555555555555555,69.88888888888889,0,0.0,0,0,629.0,70515.0,1.7839922854387655,2.6153846153846154,1,Premium Spenders
